Initialising fast UCB table... done
Time in this step: 5.59888
Time in this step: 5.39226
Time in this step: 5.14237
Time in this step: 4.5412
Time in this step: 2.23186
Time in this step: 1.53607
Time in this step: 0.770302
Time in this step: 0.610404
Time in this step: 0.358213
Time in this step: 0.189566
Terminated
Discounted return = 9.66014, average = 13.8405
Undiscounted return = 20, average = 22.8571
Starting run 8 with 131072 simulations... 
Time in this step: 7.62299
Time in this step: 7.45898
Time in this step: 7.40776
Time in this step: 7.27379
Time in this step: 7.03556
Time in this step: 2.973
Time in this step: 1.00787
Time in this step: 0.521473
Time in this step: 0.353086
Time in this step: 0.186229
Terminated
Discounted return = -2.27126, average = 11.8265
Undiscounted return = 0, average = 20
Starting run 9 with 131072 simulations... 
Time in this step: 7.4797
Time in this step: 7.5036
Time in this step: 7.53147
Time in this step: 7.21819
Time in this step: 7.03626
Time in this step: 3.05925
Time in this step: 0.975052
Time in this step: 0.51383
Time in this step: 0.351885
Time in this step: 0.184042
Terminated
Discounted return = 14.8762, average = 12.1654
Undiscounted return = 20, average = 20
Starting run 10 with 131072 simulations... 
Time in this step: 7.59147
Time in this step: 7.28091
Time in this step: 7.6904
Time in this step: 7.42743
Time in this step: 7.52729
Time in this step: 7.41172
Time in this step: 7.24883
Time in this step: 3.31267
Time in this step: 1.02954
Time in this step: 0.562854
Time in this step: 0.362975
Time in this step: 0.193343
Terminated
Discounted return = 5.688, average = 11.5177
Undiscounted return = 10, average = 19
Starting run 11 with 131072 simulations... 
Time in this step: 7.54689
Time in this step: 7.46463
Time in this step: 7.36327
Time in this step: 7.42874
Time in this step: 7.46678
Time in this step: 7.42419
Time in this step: 7.51083
Time in this step: 7.33345
Time in this step: 7.25447
Time in this step: 3.27926
Time in this step: 1.14522
Time in this step: 0.582072
Time in this step: 0.385352
Time in this step: 0.193214
Terminated
Discounted return = 5.13342, average = 10.9373
Undiscounted return = 10, average = 18.1818
Starting run 12 with 131072 simulations... 
Time in this step: 7.5037
Time in this step: 7.60874
Time in this step: 7.32158
Time in this step: 7.19483
Time in this step: 6.89332
Time in this step: 2.83309
Time in this step: 0.984264
Time in this step: 0.508393
Time in this step: 0.351919
Time in this step: 0.182823
Terminated
Discounted return = 14.8762, average = 11.2655
Undiscounted return = 20, average = 18.3333
Starting run 13 with 131072 simulations... 
Time in this step: 7.50907
Time in this step: 7.36962
Time in this step: 7.42054
Time in this step: 7.33944
Time in this step: 7.40204
Time in this step: 7.34355
Time in this step: 7.43597
Time in this step: 7.31355
Time in this step: 7.12744
Time in this step: 7.18714
Time in this step: 7.25374
Time in this step: 7.41285
Time in this step: 7.42935
Time in this step: 7.40786
Time in this step: 7.39526
Time in this step: 7.38524
Time in this step: 7.41346
Time in this step: 7.37213
Time in this step: 7.47244
Time in this step: 7.46671
Time in this step: 7.53062
Time in this step: 7.49648
Time in this step: 7.46372
Time in this step: 7.47172
Time in this step: 7.5007
Time in this step: 7.57818
Time in this step: 7.51071
Time in this step: 7.66497
Time in this step: 7.58346
Time in this step: 7.71505
Time in this step: 7.61574
Time in this step: 7.56926
Time in this step: 7.65298
Time in this step: 7.57975
Time in this step: 7.54599
Time in this step: 7.59807
Time in this step: 7.60001
Time in this step: 7.65903
Time in this step: 7.70522
Time in this step: 7.74365
Time in this step: 7.6558
Time in this step: 7.65444
Time in this step: 7.71047
Time in this step: 7.72458
Time in this step: 7.66847
Time in this step: 7.65119
Time in this step: 7.69103
Time in this step: 7.66917
Time in this step: 7.78678
Time in this step: 7.82112
Time in this step: 7.76432
Time in this step: 7.87795
Time in this step: 7.96471
Time in this step: 7.87793
Time in this step: 7.86578
Time in this step: 7.76959
Time in this step: 7.57557
Time in this step: 5.14864
Time in this step: 1.69252
Time in this step: 0.918897
Time in this step: 0.633989
Time in this step: 0.310287
Terminated
Discounted return = 0.437663, average = 10.4326
Undiscounted return = 10, average = 17.6923
Starting run 14 with 131072 simulations... 
Time in this step: 7.58725
Time in this step: 7.55139
Time in this step: 7.42549
Time in this step: 7.20706
Time in this step: 6.85739
Time in this step: 3.1386
Time in this step: 0.994903
Time in this step: 0.515357
Time in this step: 0.350746
Time in this step: 0.203428
Terminated
Discounted return = 14.8762, average = 10.75
Undiscounted return = 20, average = 17.8571
Starting run 15 with 131072 simulations... 
Time in this step: 7.58968
Time in this step: 7.44489
Time in this step: 7.409
Time in this step: 7.33322
Time in this step: 7.53795
Time in this step: 7.51259
Time in this step: 7.42449
Time in this step: 7.3399
Time in this step: 7.21171
Time in this step: 3.57761
Time in this step: 1.0919
Time in this step: 0.594968
Time in this step: 0.374121
Time in this step: 0.204592
Terminated
Discounted return = 5.13342, average = 10.3756
Undiscounted return = 10, average = 17.3333
Starting run 16 with 131072 simulations... 
Time in this step: 7.5624
Time in this step: 7.42557
Time in this step: 7.26401
Time in this step: 7.38489
Time in this step: 7.39252
Time in this step: 7.30692
Time in this step: 7.32049
Time in this step: 7.01751
Time in this step: 5.48613
Time in this step: 1.77201
Time in this step: 0.998276
Time in this step: 0.56902
Time in this step: 0.369581
Time in this step: 0.211282
Terminated
Discounted return = 5.13342, average = 10.0479
Undiscounted return = 10, average = 16.875
Starting run 17 with 131072 simulations... 
Time in this step: 7.45879
Time in this step: 7.33484
Time in this step: 7.38002
Time in this step: 7.33066
Time in this step: 7.37651
Time in this step: 7.28574
Time in this step: 7.34756
Time in this step: 4.9553
Time in this step: 4.95511
Time in this step: 4.59829
Time in this step: 2.20749
Time in this step: 1.42801
Time in this step: 1.03005
Time in this step: 0.546343
Time in this step: 0.511983
Time in this step: 0.199694
Terminated
Discounted return = 11.2671, average = 10.1197
Undiscounted return = 20, average = 17.0588
Starting run 18 with 131072 simulations... 
Time in this step: 7.53417
Time in this step: 7.41935
Time in this step: 7.4152
Time in this step: 7.35484
Time in this step: 7.44261
Time in this step: 7.42269
Time in this step: 7.30315
Time in this step: 3.04903
Time in this step: 0.960542
Time in this step: 0.537697
Time in this step: 0.365361
Time in this step: 0.186074
Terminated
Discounted return = 5.688, average = 9.87345
Undiscounted return = 10, average = 16.6667
Starting run 19 with 131072 simulations... 
Time in this step: 7.56337
Time in this step: 7.52422
Time in this step: 7.48913
Time in this step: 7.14884
Time in this step: 6.92791
Time in this step: 3.1973
Time in this step: 1.01037
Time in this step: 0.563631
Time in this step: 0.358632
Time in this step: 0.192092
Terminated
Discounted return = 14.8762, average = 10.1368
Undiscounted return = 20, average = 16.8421
Starting run 20 with 131072 simulations... 
Time in this step: 7.6118
Time in this step: 7.59097
Time in this step: 7.46796
Time in this step: 7.05513
Time in this step: 7.03965
Time in this step: 3.0247
Time in this step: 0.986939
Time in this step: 0.524864
Time in this step: 0.35808
Time in this step: 0.18349
Terminated
Discounted return = -2.27126, average = 9.51636
Undiscounted return = 0, average = 16
Simulations = 131072
Runs = 20
Undiscounted return = 16 +- 1.92354
Discounted return = 9.51636 +- 1.43599
Time = 80.8884
